Freq.	I(Ldrive)
1.06414301822420e+005	2.04566915846165e-007,-1.13481466463437e-005
1.06659612123015e+005	2.01609310106962e-007,-1.12121839981298e-005
1.06905487922255e+005	1.98695189935419e-007,-1.10778794228400e-005
1.07151930523749e+005	1.95823901985979e-007,-1.09452122106656e-005
1.07398941234113e+005	1.92994803001295e-007,-1.08141619187792e-005
1.07646521362972e+005	1.90207259651113e-007,-1.06847083677506e-005
1.07894672222971e+005	1.87460648373826e-007,-1.05568316380133e-005
1.08143395129782e+005	1.84754355220671e-007,-1.04305120663805e-005
1.08392691402109e+005	1.82087775702506e-007,-1.03057302426101e-005
1.08642562361695e+005	1.79460314639134e-007,-1.01824670060185e-005
1.08893009333332e+005	1.76871386011116e-007,-1.00607034421418e-005
1.09144033644864e+005	1.74320412814056e-007,-9.94042087944386e-006
1.09395636627198e+005	1.71806826915277e-007,-9.82160088607062e-006
1.09647819614307e+005	1.69330068912883e-007,-9.70422526665004e-006
1.09900583943240e+005	1.66889587997140e-007,-9.58827605913680e-006
1.10153930954130e+005	1.64484841814153e-007,-9.47373553170126e-006
1.10407861990196e+005	1.62115296331791e-007,-9.36058617966194e-006
1.10662378397755e+005	1.59780425707816e-007,-9.24881072246085e-006
1.10917481526228e+005	1.57479712160193e-007,-9.13839210068114e-006
1.11173172728147e+005	1.55212645839527e-007,-9.02931347310632e-006
1.11429453359161e+005	1.52978724703606e-007,-8.92155821382057e-006
1.11686324778044e+005	1.50777454394001e-007,-8.81510990934941e-006
1.11943788346703e+005	1.48608348114692e-007,-8.70995235584017e-006
1.12201845430184e+005	1.46470926512685e-007,-8.60606955628174e-006
1.12460497396681e+005	1.44364717560595e-007,-8.50344571776289e-006
1.12719745617539e+005	1.42289256441141e-007,-8.40206524876888e-006
1.12979591467268e+005	1.40244085433542e-007,-8.30191275651526e-006
1.13240036323544e+005	1.38228753801762e-007,-8.20297304431893e-006
1.13501081567219e+005	1.36242817684592e-007,-8.10523110900554e-006
1.13762728582331e+005	1.34285839987523e-007,-8.00867213835270e-006
1.14024978756105e+005	1.32357390276381e-007,-7.91328150856872e-006
1.14287833478965e+005	1.30457044672702e-007,-7.81904478180608e-006
1.14551294144541e+005	1.28584385750808e-007,-7.72594770370929e-006
1.14815362149676e+005	1.26739002436567e-007,-7.63397620099664e-006
1.15080038894431e+005	1.24920489907789e-007,-7.54311637907517e-006
1.15345325782097e+005	1.23128449496254e-007,-7.45335451968870e-006
1.15611224219197e+005	1.21362488591324e-007,-7.36467707859809e-006
1.15877735615500e+005	1.19622220545123e-007,-7.27707068329343e-006
1.16144861384022e+005	1.17907264579255e-007,-7.19052213073783e-006
1.16412602941037e+005	1.16217245693041e-007,-7.10501838514200e-006
1.16680961706084e+005	1.14551794573231e-007,-7.02054657576953e-006
1.16949939101974e+005	1.12910547505188e-007,-6.93709399477224e-006
1.17219536554800e+005	1.11293146285508e-007,-6.85464809505512e-006
1.17489755493940e+005	1.09699238136048e-007,-6.77319648817069e-006
1.17760597352068e+005	1.08128475619347e-007,-6.69272694224193e-006
1.18032063565160e+005	1.06580516555416e-007,-6.61322737991391e-006
1.18304155572504e+005	1.05055023939861e-007,-6.53468587633310e-006
1.18576874816703e+005	1.03551665863338e-007,-6.45709065715454e-006
1.18850222743689e+005	1.02070115432297e-007,-6.38043009657604e-006
1.19124200802725e+005	1.00610050691008e-007,-6.30469271539926e-006
1.19398810446414e+005	9.91711545448374e-008,-6.22986717911715e-006
1.19674053130711e+005	9.77531146847624e-008,-6.15594229602749e-006
1.19949930314925e+005	9.63556235130957e-008,-6.08290701537209e-006
1.20226443461728e+005	9.49783780704033e-008,-6.01075042550120e-006
1.20503594037167e+005	9.36210799635970e-008,-5.93946175206298e-006
1.20781383510665e+005	9.22834352951784e-008,-5.86903035621746e-006
1.21059813355035e+005	9.09651545936175e-008,-5.79944573287482e-006
1.21338885046485e+005	8.96659527448464e-008,-5.73069750895740e-006
1.21618600064624e+005	8.83855489248500e-008,-5.66277544168541e-006
1.21898959892473e+005	8.71236665333341e-008,-5.59566941688578e-006
1.22179966016474e+005	8.58800331284548e-008,-5.52936944732388e-006
1.22461619926492e+005	8.46543803625891e-008,-5.46386567105779e-006
1.22743923115827e+005	8.34464439191331e-008,-5.39914834981482e-006
1.23026877081225e+005	8.22559634503063e-008,-5.33520786738995e-006
1.23310483322878e+005	8.10826825159488e-008,-5.27203472806584e-006
1.23594743344438e+005	7.99263485232934e-008,-5.20961955505416e-006
1.23879658653023e+005	7.87867126676962e-008,-5.14795308895791e-006
1.24165230759228e+005	7.76635298743114e-008,-5.08702618625448e-006
1.24451461177125e+005	7.65565587406926e-008,-5.02682981779903e-006
1.24738351424281e+005	7.54655614803070e-008,-4.96735506734806e-006
1.25025903021758e+005	7.43903038669458e-008,-4.90859313010279e-006
1.25314117494128e+005	7.33305551800185e-008,-4.85053531127212e-006
1.25602996369474e+005	7.22860881507135e-008,-4.79317302465478e-006
1.25892541179403e+005	7.12566789090126e-008,-4.73649779124061e-006
1.26182753459053e+005	7.02421069315460e-008,-4.68050123783054e-006
1.26473634747101e+005	6.92421549902709e-008,-4.62517509567495e-006
1.26765186585771e+005	6.82566091019641e-008,-4.57051119913038e-006
1.27057410520840e+005	6.72852584785121e-008,-4.51650148433417e-006
1.27350308101652e+005	6.63278954779873e-008,-4.46313798789672e-006
1.27643880881120e+005	6.53843155564969e-008,-4.41041284561135e-006
1.27938130415738e+005	6.44543172207914e-008,-4.35831829118124e-006
1.28233058265588e+005	6.35377019816216e-008,-4.30684665496348e-006
1.28528665994347e+005	6.26342743078299e-008,-4.25599036272972e-006
1.28824955169299e+005	6.17438415811657e-008,-4.20574193444346e-006
1.29121927361339e+005	6.08662140518122e-008,-4.15609398305352e-006
1.29419584144984e+005	6.00012047946125e-008,-4.10703921330358e-006
1.29717927098381e+005	5.91486296659848e-008,-4.05857042055758e-006
1.30016957803315e+005	5.83083072615152e-008,-4.01068048964068e-006
1.30316677845216e+005	5.74800588742152e-008,-3.96336239369565e-006
1.30617088813170e+005	5.66637084534362e-008,-3.91660919305437e-006
1.30918192299926e+005	5.58590825644279e-008,-3.87041403412435e-006
1.31219989901906e+005	5.50660103485308e-008,-3.82477014828999e-006
1.31522483219209e+005	5.42843234839930e-008,-3.77967085082839e-006
1.31825673855626e+005	5.35138561474005e-008,-3.73510953983948e-006
1.32129563418643e+005	5.27544449757112e-008,-3.69107969519036e-006
1.32434153519452e+005	5.20059290288838e-008,-3.64757487747352e-006
1.32739445772959e+005	5.12681497530892e-008,-3.60458872697890e-006
1.33045441797794e+005	5.05409509444992e-008,-3.56211496267944e-006
1.33352143216318e+005	4.98241787136390e-008,-3.52014738123008e-006
1.33659551654629e+005	4.91176814502967e-008,-3.47867985597994e-006
1.33967668742579e+005	4.84213097889810e-008,-3.43770633599749e-006
1.34276496113771e+005	4.77349165749160e-008,-3.39722084510859e-006
1.34586035405580e+005	4.70583568305678e-008,-3.35721748094719e-006
1.34896288259150e+005	4.63914877226912e-008,-3.31769041401850e-006
1.35207256319413e+005	4.57341685298894e-008,-3.27863388677446e-006
1.35518941235089e+005	4.50862606106792e-008,-3.24004221270145e-006
1.35831344658700e+005	4.44476273720525e-008,-3.20190977541982e-006
1.36144468246580e+005	4.38181342385259e-008,-3.16423102779540e-006
1.36458313658877e+005	4.31976486216718e-008,-3.12700049106256e-006
1.36772882559570e+005	4.25860398901218e-008,-3.09021275395877e-006
1.37088176616470e+005	4.19831793400368e-008,-3.05386247187060e-006
1.37404197501236e+005	4.13889401660333e-008,-3.01794436599070e-006
1.37720946889379e+005	4.08031974325617e-008,-2.98245322248608e-006
1.38038426460273e+005	4.02258280457280e-008,-2.94738389167699e-006
1.38356637897163e+005	3.96567107255506e-008,-2.91273128722674e-006
1.38675582887173e+005	3.90957259786478e-008,-2.87849038534199e-006
1.38995263121320e+005	3.85427560713472e-008,-2.84465622398356e-006
1.39315680294515e+005	3.79976850032105e-008,-2.81122390208742e-006
1.39636836105578e+005	3.74603984809684e-008,-2.77818857879598e-006
1.39958732257246e+005	3.69307838928566e-008,-2.74554547269930e-006
1.40281370456180e+005	3.64087302833489e-008,-2.71328986108621e-006
1.40604752412976e+005	3.58941283282805e-008,-2.68141707920521e-006
1.40928879842172e+005	3.53868703103537e-008,-2.64992251953491e-006
1.41253754462260e+005	3.48868500950217e-008,-2.61880163106407e-006
1.41579377995692e+005	3.43939631067444e-008,-2.58804991858089e-006
1.41905752168893e+005	3.39081063056088e-008,-2.55766294197160e-006
1.42232878712266e+005	3.34291781643100e-008,-2.52763631552813e-006
1.42560759360203e+005	3.29570786454858e-008,-2.49796570726473e-006
1.42889395851094e+005	3.24917091793997e-008,-2.46864683824358e-006
1.43218789927338e+005	3.20329726419676e-008,-2.43967548190894e-006
1.43548943335349e+005	3.15807733331205e-008,-2.41104746343014e-006
1.43879857825568e+005	3.11350169555008e-008,-2.38275865905287e-006
1.44211535152471e+005	3.06956105934848e-008,-2.35480499545910e-006
1.44543977074577e+005	3.02624626925268e-008,-2.32718244913500e-006
1.44877185354460e+005	2.98354830388201e-008,-2.29988704574731e-006
1.45211161758758e+005	2.94145827392695e-008,-2.27291485952757e-006
1.45545908058180e+005	2.89996742017704e-008,-2.24626201266435e-006
1.45881426027518e+005	2.85906711157900e-008,-2.21992467470343e-006
1.46217717445655e+005	2.81874884332452e-008,-2.19389906195553e-006
1.46554784095575e+005	2.77900423496735e-008,-2.16818143691187e-006
1.46892627764370e+005	2.73982502856908e-008,-2.14276810766711e-006
1.47231250243255e+005	2.70120308687334e-008,-2.11765542734979e-006
1.47570653327573e+005	2.66313039150781e-008,-2.09283979356014e-006
1.47910838816804e+005	2.62559904121372e-008,-2.06831764781504e-006
1.48251808514579e+005	2.58860125010235e-008,-2.04408547500016e-006
1.48593564228684e+005	2.55212934593805e-008,-2.02013980282916e-006
1.48936107771075e+005	2.51617576844754e-008,-1.99647720130981e-006
1.49279440957883e+005	2.48073306765490e-008,-1.97309428221698e-006
1.49623565609426e+005	2.44579390224191e-008,-1.94998769857240e-006
1.49968483550220e+005	2.41135103793338e-008,-1.92715414413104e-006
1.50314196608985e+005	2.37739734590701e-008,-1.90459035287419e-006
1.50660706618657e+005	2.34392580122744e-008,-1.88229309850890e-006
1.51008015416398e+005	2.31092948130417e-008,-1.86025919397396e-006
1.51356124843604e+005	2.27840156437274e-008,-1.83848549095208e-006
1.51705036745916e+005	2.24633532799920e-008,-1.81696887938844e-006
1.52054752973232e+005	2.21472414760710e-008,-1.79570628701529e-006
1.52405275379712e+005	2.18356149502688e-008,-1.77469467888272e-006
1.52756605823790e+005	2.15284093706733e-008,-1.75393105689532e-006
1.53108746168186e+005	2.12255613410861e-008,-1.73341245935488e-006
1.53461698279912e+005	2.09270083871664e-008,-1.71313596050882e-006
1.53815464030286e+005	2.06326889427848e-008,-1.69309867010448e-006
1.54170045294938e+005	2.03425423365834e-008,-1.67329773294898e-006
1.54525443953824e+005	2.00565087787395e-008,-1.65373032847482e-006
1.54881661891231e+005	1.97745293479295e-008,-1.63439367031091e-006
1.55238700995791e+005	1.94965459784899e-008,-1.61528500585912e-006
1.55596563160490e+005	1.92225014477721e-008,-1.59640161587620e-006
1.55955250282678e+005	1.89523393636889e-008,-1.57774081406106e-006
1.56314764264078e+005	1.86860041524484e-008,-1.55929994664720e-006
1.56675107010797e+005	1.84234410464729e-008,-1.54107639200046e-006
1.57036280433337e+005	1.81645960725010e-008,-1.52306756022175e-006
1.57398286446604e+005	1.79094160398685e-008,-1.50527089275493e-006
1.57761126969917e+005	1.76578485289657e-008,-1.48768386199961e-006
1.58124803927020e+005	1.74098418798692e-008,-1.47030397092887e-006
1.58489319246093e+005	1.71653451811451e-008,-1.45312875271182e-006
1.58854674859760e+005	1.69243082588198e-008,-1.43615577034101e-006
1.59220872705099e+005	1.66866816655179e-008,-1.41938261626449e-006
1.59587914723655e+005	1.64524166697627e-008,-1.40280691202255e-006
1.59955802861449e+005	1.62214652454384e-008,-1.38642630788906e-006
1.60324539068986e+005	1.59937800614098e-008,-1.37023848251739e-006
1.60694125301269e+005	1.57693144712988e-008,-1.35424114259072e-006
1.61064563517809e+005	1.55480225034137e-008,-1.33843202247689e-006
1.61435855682630e+005	1.53298588508305e-008,-1.32280888388750e-006
1.61808003764288e+005	1.51147788616225e-008,-1.30736951554138e-006
1.62181009735874e+005	1.49027385292367e-008,-1.29211173283230e-006
1.62554875575030e+005	1.46936944830143e-008,-1.27703337750088e-006
1.62929603263953e+005	1.44876039788538e-008,-1.26213231731062e-006
1.63305194789415e+005	1.42844248900133e-008,-1.24740644572804e-006
1.63681652142762e+005	1.40841156980513e-008,-1.23285368160682e-006
1.64058977319935e+005	1.38866354839027e-008,-1.21847196887595e-006
1.64437172321474e+005	1.36919439190883e-008,-1.20425927623181e-006
1.64816239152532e+005	1.35000012570562e-008,-1.19021359683411e-006
1.65196179822882e+005	1.33107683246527e-008,-1.17633294800566e-006
1.65576996346934e+005	1.31242065137198e-008,-1.16261537093591e-006
1.65958690743737e+005	1.29402777728199e-008,-1.14905893038829e-006
1.66341265036998e+005	1.27589445990825e-008,-1.13566171441106e-006
1.66724721255087e+005	1.25801700301736e-008,-1.12242183405201e-006
1.67109061431051e+005	1.24039176363849e-008,-1.10933742307658e-006
1.67494287602624e+005	1.22301515128408e-008,-1.09640663768958e-006
1.67880401812237e+005	1.20588362718215e-008,-1.08362765626040e-006
1.68267406107027e+005	1.18899370352012e-008,-1.07099867905168e-006
1.68655302538855e+005	1.17234194269984e-008,-1.05851792795134e-006
1.69044093164307e+005	1.15592495660375e-008,-1.04618364620803e-006
1.69433780044713e+005	1.13973940587195e-008,-1.03399409816983e-006
1.69824365246155e+005	1.12378199919006e-008,-1.02194756902627e-006
1.70215850839475e+005	1.10804949258768e-008,-1.01004236455356e-006
1.70608238900292e+005	1.09253868874725e-008,-9.98276810863040e-007
1.71001531509009e+005	1.07724643632322e-008,-9.86649254152689e-007
1.71395730750823e+005	1.06216962927136e-008,-9.75158060461868e-007
1.71790838715739e+005	1.04730520618799e-008,-9.63801615429023e-007
1.72186857498581e+005	1.03265014965905e-008,-9.52578324052475e-007
1.72583789199000e+005	1.01820148561888e-008,-9.41486610454174e-007
1.72981635921490e+005	1.00395628271842e-008,-9.30524917646409e-007
1.73380399775394e+005	9.89911651702917e-009,-9.19691707301430e-007
1.73780082874917e+005	9.76064744798743e-009,-9.08985459523947e-007
1.74180687339141e+005	9.62412755109381e-009,-8.98404672626456e-007
1.74582215292030e+005	9.48952916020351e-009,-8.87947862907383e-007
1.74984668862445e+005	9.35682500612939e-009,-8.77613564431977e-007
1.75388050184156e+005	9.22598821086639e-009,-8.67400328815946e-007
1.75792361395849e+005	9.09699228190118e-009,-8.57306725011771e-007
1.76197604641142e+005	8.96981110660638e-009,-8.47331339097702e-007
1.76603782068596e+005	8.84441894671751e-009,-8.37472774069359e-007
1.77010895831721e+005	8.72079043289181e-009,-8.27729649633942e-007
1.77418948088996e+005	8.59890055934747e-009,-8.18100602006985e-007
1.77827941003871e+005	8.47872467858211e-009,-8.08584283711650e-007
1.78237876744788e+005	8.36023849616945e-009,-7.99179363380511e-007
1.78648757485184e+005	8.24341806563269e-009,-7.89884525559789e-007
1.79060585403508e+005	8.12823978339376e-009,-7.80698470516039e-007
1.79473362683232e+005	8.01468038379711e-009,-7.71619914045218e-007
1.79887091512858e+005	7.90271693420694e-009,-7.62647587284130e-007
1.80301774085936e+005	7.79232683017678e-009,-7.53780236524213e-007
1.80717412601071e+005	7.68348779069041e-009,-7.45016623027628e-007
1.81134009261939e+005	7.57617785347281e-009,-7.36355522845628e-007
1.81551566277292e+005	7.47037537037044e-009,-7.27795726639188e-007
1.81970085860977e+005	7.36605900279944e-009,-7.19336039501845e-007
1.82389570231942e+005	7.26320771726095e-009,-7.10975280784732e-007
1.82810021614253e+005	7.16180078092253e-009,-7.02712283923791e-007
1.83231442237099e+005	7.06181775726460e-009,-6.94545896269105e-007
1.83653834334813e+005	6.96323850179094e-009,-6.86474978916360e-007
1.84077200146874e+005	6.86604315780238e-009,-6.78498406540375e-007
1.84501541917926e+005	6.77021215223257e-009,-6.70615067230698e-007
1.84926861897786e+005	6.67572619154510e-009,-6.62823862329237e-007
1.85353162341459e+005	6.58256625769080e-009,-6.55123706269882e-007
1.85780445509148e+005	6.49071360412463e-009,-6.47513526420133e-007
1.86208713666265e+005	6.40014975188092e-009,-6.39992262924652e-007
1.86637969083445e+005	6.31085648570637e-009,-6.32558868550768e-007
1.87068214036558e+005	6.22281585024979e-009,-6.25212308535884e-007
1.87499450806720e+005	6.13601014630775e-009,-6.17951560436755e-007
1.87931681680305e+005	6.05042192712540e-009,-6.10775613980641e-007
1.88364908948958e+005	5.96603399475149e-009,-6.03683470918280e-007
1.88799134909607e+005	5.88282939644682e-009,-5.96674144878676e-007
1.89234361864475e+005	5.80079142114546e-009,-5.89746661225683e-007
1.89670592121092e+005	5.71990359596775e-009,-5.82900056916347e-007
1.90107827992307e+005	5.64014968278440e-009,-5.76133380360991e-007
1.90546071796302e+005	5.56151367483099e-009,-5.69445691285028e-007
1.90985325856601e+005	5.48397979337192e-009,-5.62836060592467e-007
1.91425592502086e+005	5.40753248441336e-009,-5.56303570231105e-007
1.91866874067006e+005	5.33215641546418e-009,-5.49847313059363e-007
1.92309172890993e+005	5.25783647234433e-009,-5.43466392714776e-007
1.92752491319071e+005	5.18455775603992e-009,-5.37159923484085e-007
1.93196831701669e+005	5.11230557960425e-009,-5.30927030174931e-007
1.93642196394638e+005	5.04106546510416e-009,-5.24766847989120e-007
1.94088587759255e+005	4.97082314061100e-009,-5.18678522397444e-007
1.94536008162243e+005	4.90156453723562e-009,-5.12661209016046e-007
1.94984459975781e+005	4.83327578620657e-009,-5.06714073484289e-007
1.95433945577516e+005	4.76594321599107e-009,-5.00836291344134e-007
1.95884467350575e+005	4.69955334945792e-009,-4.95027047920983e-007
1.96336027683581e+005	4.63409290108191e-009,-4.89285538206000e-007
1.96788628970661e+005	4.56954877418890e-009,-4.83610966739857e-007
1.97242273611462e+005	4.50590805824125e-009,-4.78002547497917e-007
1.97696964011162e+005	4.44315802616266e-009,-4.72459503776810e-007
1.98152702580486e+005	4.38128613170208e-009,-4.66981068082410e-007
1.98609491735713e+005	4.32028000683615e-009,-4.61566482019172e-007
1.99067333898695e+005	4.26012745920928e-009,-4.56214996180833e-007
1.99526231496864e+005	4.20081646961120e-009,-4.50925870042439e-007
1.99986186963250e+005	4.14233518949113e-009,-4.45698371853697e-007
2.00447202736492e+005	4.08467193850824e-009,-4.40531778533639e-007
2.00909281260849e+005	4.02781520211765e-009,-4.35425375566551e-007
2.01372424986215e+005	3.97175362919167e-009,-4.30378456899201e-007
2.01836636368132e+005	3.91647602967555e-009,-4.25390324839296e-007
2.02301917867803e+005	3.86197137227740e-009,-4.20460289955198e-007
2.02768271952104e+005	3.80822878219163e-009,-4.15587670976853e-007
2.03235701093598e+005	3.75523753885559e-009,-4.10771794697933e-007
2.03704207770547e+005	3.70298707373865e-009,-4.06011995879173e-007
2.04173794466928e+005	3.65146696816356e-009,-4.01307617152879e-007
2.04644463672443e+005	3.60066695115936e-009,-3.96658008928610e-007
2.05116217882532e+005	3.55057689734549e-009,-3.92062529300005e-007
2.05589059598389e+005	3.50118682484668e-009,-3.87520543952742e-007
2.06062991326975e+005	3.45248689323795e-009,-3.83031426073626e-007
2.06538015581028e+005	3.40446740151962e-009,-3.78594556260773e-007
2.07014134879079e+005	3.35711878612156e-009,-3.74209322434900e-007
2.07491351745466e+005	3.31043161893644e-009,-3.69875119751687e-007
2.07969668710344e+005	3.26439660538146e-009,-3.65591350515202e-007
2.08449088309704e+005	3.21900458248825e-009,-3.61357424092388e-007
2.08929613085379e+005	3.17424651702036e-009,-3.57172756828588e-007
2.09411245585064e+005	3.13011350361810e-009,-3.53036771964089e-007
2.09893988362327e+005	3.08659676297020e-009,-3.48948899551688e-007
2.10377843976622e+005	3.04368764001197e-009,-3.44908576375259e-007
2.10862814993303e+005	3.00137760214959e-009,-3.40915245869306e-007
2.11348903983639e+005	2.95965823751000e-009,-3.36968358039496e-007
2.11836113524824e+005	2.91852125321621e-009,-3.33067369384155e-007
2.12324446199996e+005	2.87795847368755e-009,-3.29211742816718e-007
2.12813904598245e+005	2.83796183896444e-009,-3.25400947589117e-007
2.13304491314632e+005	2.79852340305745e-009,-3.21634459216105e-007
2.13796208950197e+005	2.75963533232024e-009,-3.17911759400491e-007
2.14289060111980e+005	2.72128990384593e-009,-3.14232335959282e-007
2.14783047413027e+005	2.68347950388678e-009,-3.10595682750731e-007
2.15278173472411e+005	2.64619662629654e-009,-3.07001299602250e-007
2.15774440915240e+005	2.60943387099544e-009,-3.03448692239214e-007
2.16271852372676e+005	2.57318394245727e-009,-2.99937372214620e-007
2.16770410481943e+005	2.53743964821834e-009,-2.96466856839595e-007
2.17270117886348e+005	2.50219389740791e-009,-2.93036669114753e-007
2.17770977235289e+005	2.46743969929989e-009,-2.89646337662374e-007
2.18272991184273e+005	2.43317016188542e-009,-2.86295396659413e-007
2.18776162394928e+005	2.39937849046598e-009,-2.82983385771309e-007
2.19280493535018e+005	2.36605798626688e-009,-2.79709850086606e-007
2.19785987278456e+005	2.33320204507068e-009,-2.76474340052355e-007
2.20292646305319e+005	2.30080415587036e-009,-2.73276411410303e-007
2.20800473301863e+005	2.26885789954178e-009,-2.70115625133848e-007
2.21309470960537e+005	2.23735694753545e-009,-2.66991547365761e-007
2.21819641979995e+005	2.20629506058701e-009,-2.63903749356658e-007
2.22330989065113e+005	2.17566608744630e-009,-2.60851807404216e-007
2.22843514927003e+005	2.14546396362479e-009,-2.57835302793116e-007
2.23357222283026e+005	2.11568271016099e-009,-2.54853821735728e-007
2.23872113856806e+005	2.08631643240363e-009,-2.51906955313489e-007
2.24388192378249e+005	2.05735931881237e-009,-2.48994299419009e-007
2.24905460583550e+005	2.02880563977576e-009,-2.46115454698861e-007
2.25423921215215e+005	2.00064974644620e-009,-2.43270026497072e-007
2.25943577022070e+005	1.97288606959165e-009,-2.40457624799283e-007
2.26464430759278e+005	1.94550911846383e-009,-2.37677864177595e-007
2.26986485188354e+005	1.91851347968275e-009,-2.34930363736072e-007
2.27509743077179e+005	1.89189381613719e-009,-2.32214747056898e-007
2.28034207200014e+005	1.86564486590106e-009,-2.29530642147194e-007
2.28559880337515e+005	1.83976144116524e-009,-2.26877681386464e-007
2.29086765276749e+005	1.81423842718484e-009,-2.24255501474679e-007
2.29614864811208e+005	1.78907078124156e-009,-2.21663743380986e-007
2.30144181740822e+005	1.76425353162088e-009,-2.19102052293032e-007
2.30674718871978e+005	1.73978177660403e-009,-2.16570077566901e-007
2.31206479017531e+005	1.71565068347434e-009,-2.14067472677650e-007
2.31739464996819e+005	1.69185548753792e-009,-2.11593895170442e-007
2.32273679635682e+005	1.66839149115836e-009,-2.09149006612268e-007
2.32809125766472e+005	1.64525406280520e-009,-2.06732472544241e-007
2.33345806228071e+005	1.62243863611620e-009,-2.04343962434480e-007
2.33883723865906e+005	1.59994070897291e-009,-2.01983149631540e-007
2.34422881531963e+005	1.57775584258956e-009,-1.99649711318418e-007
2.34963282084802e+005	1.55587966061502e-009,-1.97343328467101e-007
2.35504928389572e+005	1.53430784824754e-009,-1.95063685793667e-007
2.36047823318028e+005	1.51303615136230e-009,-1.92810471713919e-007
2.36591969748546e+005	1.49206037565133e-009,-1.90583378299557e-007
2.37137370566136e+005	1.47137638577587e-009,-1.88382101234870e-007
2.37684028662458e+005	1.45098010453071e-009,-1.86206339773955e-007
2.38231946935839e+005	1.43086751202067e-009,-1.84055796698443e-007
2.38781128291288e+005	1.41103464484872e-009,-1.81930178275733e-007
2.39331575640509e+005	1.39147759531579e-009,-1.79829194217731e-007
2.39883291901919e+005	1.37219251063201e-009,-1.77752557640079e-007
2.40436280000663e+005	1.35317559213925e-009,-1.75699985021873e-007
2.40990542868629e+005	1.33442309454472e-009,-1.73671196165869e-007
2.41546083444464e+005	1.31593132516561e-009,-1.71665914159159e-007
2.42102904673588e+005	1.29769664318448e-009,-1.69683865334321e-007
2.42661009508211e+005	1.27971545891527e-009,-1.67724779231035e-007
2.43220400907351e+005	1.26198423307986e-009,-1.65788388558157e-007
2.43781081836845e+005	1.24449947609493e-009,-1.63874429156251e-007
2.44343055269367e+005	1.22725774736900e-009,-1.61982639960560e-007
2.44906324184444e+005	1.21025565460951e-009,-1.60112762964434e-007
2.45470891568472e+005	1.19348985313986e-009,-1.58264543183182e-007
2.46036760414732e+005	1.17695704522606e-009,-1.56437728618364e-007
2.46603933723403e+005	1.16065397941317e-009,-1.54632070222512e-007
2.47172414501582e+005	1.14457744987105e-009,-1.52847321864263e-007
2.47742205763297e+005	1.12872429574955e-009,-1.51083240293921e-007
2.48313310529526e+005	1.11309140054285e-009,-1.49339585109421e-007
2.48885731828208e+005	1.09767569146288e-009,-1.47616118722705e-007
2.49459472694264e+005	1.08247413882169e-009,-1.45912606326497e-007
2.50034536169612e+005	1.06748375542259e-009,-1.44228815861477e-007
2.50610925303180e+005	1.05270159596004e-009,-1.42564517983847e-007
2.51188643150926e+005	1.03812475642798e-009,-1.40919486033282e-007
2.51767692775854e+005	1.02375037353673e-009,-1.39293496001266e-007
2.52348077248026e+005	1.00957562413810e-009,-1.37686326499803e-007
2.52929799644583e+005	9.95597724658693e-010,-1.36097758730506e-007
2.53512863049759e+005	9.81813930541367e-010,-1.34527576454051e-007
2.54097270554898e+005	9.68221535694553e-010,-1.32975565959997e-007
2.54683025258472e+005	9.54817871949462e-010,-1.31441516036967e-007
2.55270130266092e+005	9.41600308525015e-010,-1.29925217943178e-007
2.55858588690532e+005	9.28566251500392e-010,-1.28426465377336e-007
2.56448403651739e+005	9.15713143295075e-010,-1.26945054449860e-007
2.57039578276854e+005	9.03038462156307e-010,-1.25480783654468e-007
2.57632115700225e+005	8.90539721653829e-010,-1.24033453840085e-007
2.58226019063427e+005	8.78214470181816e-010,-1.22602868183097e-007
2.58821291515276e+005	8.66060290467884e-010,-1.21188832159928e-007
2.59417936211849e+005	8.54074799089102e-010,-1.19791153519951e-007
2.60015956316494e+005	8.42255645994857e-010,-1.18409642258714e-007
2.60615354999857e+005	8.30600514036522e-010,-1.17044110591491e-007
2.61216135439888e+005	8.19107118503808e-010,-1.15694372927143e-007
2.61818300821865e+005	8.07773206667693e-010,-1.14360245842293e-007
2.62421854338411e+005	7.96596557329862e-010,-1.13041548055809e-007
2.63026799189505e+005	7.85574980378537e-010,-1.11738100403589e-007
2.63633138582505e+005	7.74706316350618e-010,-1.10449725813641e-007
2.64240875732161e+005	7.63988436000048e-010,-1.09176249281474e-007
2.64850013860636e+005	7.53419239872304e-010,-1.07917497845763e-007
2.65460556197520e+005	7.42996657884932e-010,-1.06673300564318e-007
2.66072505979847e+005	7.32718648914026e-010,-1.05443488490333e-007
2.66685866452114e+005	7.22583200386595e-010,-1.04227894648912e-007
2.67300640866297e+005	7.12588327878708e-010,-1.03026354013888e-007
2.67916832481869e+005	7.02732074719322e-010,-1.01838703484900e-007
2.68534444565817e+005	6.93012511599771e-010,-1.00664781864759e-007
2.69153480392657e+005	6.83427736188753e-010,-9.95044298370689e-008
2.69773943244458e+005	6.73975872752802e-010,-9.83574899441227e-008
2.70395836410850e+005	6.64655071782138e-010,-9.72238065650560e-008
2.71019163189050e+005	6.55463509621820e-010,-9.61032258942627e-008
2.71643926883874e+005	6.46399388108127e-010,-9.49955959200648e-008
2.72270130807756e+005	6.37460934210095e-010,-9.39007664036367e-008
2.72897778280769e+005	6.28646399676134e-010,-9.28185888581791e-008
2.73526872630636e+005	6.19954060685654e-010,-9.17489165283397e-008
